a_count	a_term	ab_count	ab_pmid_intersection	ab_pred_score	ab_pvalue	ab_sort_ratio	ac_count	ac_pmid_intersection	ac_pred_score	ac_pvalue	ac_sort_ratio	b_count	b_term	bc_count	bc_pmid_intersection	bc_pred_score	bc_pvalue	bc_sort_ratio	c_count	c_term	total_count
89453	Lupus	20	[18852012, 9321764, 9374926, 19433464, 9170150, 18680473, 17335581, 16531626, 12360107, 20035223, 14528063, 24470392, 14705222, 12611196, 26408002, 32927458, 27914600, 16840889, 28603631, 35143075]	0.0575793584979818	9.088842186712689e-08	0.0105876124933827	161	[357449, 2859977, 19187, 18797892, 19762393, 983808, 26616847, 1378852, 18852012, 9321764, 6147500, 10410261, 7646827, 16686263, 7378086, 11830432, 2689060, 6992215, 6628700, 306216, 15801014, 3718555, 1352211, 11229272, 848361, 870988, 17002726, 16912353, 1709600, 24899660, 11014349, 12721394, 1417144, 9316764, 11897931, 7059436, 12729056, 16531626, 3813603, 2456755, 19575532, 12702074, 9888336, 2524348, 1080200, 7306226, 8427018, 20673149, 24373757, 9694048, 38051246, 37344431, 37188064, 36262906, 35482349, 35317085, 34872678, 34277279, 32987178, 32313752, 31541371, 31424178, 31092097, 30947650, 30656056, 30061978, 29137108, 27891378, 27267647, 26654816, 26430478, 26259332, 25994882, 25449228, 25342979, 25199380, 24623063, 24542846, 24471296, 23572037, 22137279, 22129471, 22084942, 22035399, 21555302, 20731114, 20467401, 19995658, 19993805, 19705120, 19462940, 19284455, 19104763, 19078193]	0.1646361484100503	7.476282206303103e-44	0.0092147435897435	1889	NAT2	223	[11915035, 12668988, 9202739, 10751073, 9154882, 15855489, 23150149, 15908628, 16770646, 17950035, 16257833, 20392357, 18642144, 20183529, 18421452, 18852012, 22012226, 21968358, 9321764, 23082213, 11005799, 17505821, 24783247, 24467436, 21261721, 23360680, 15546075, 9156695, 18303967, 10671640, 11703656, 21913872, 20415545, 16786516, 22506592, 7669073, 19891553, 19835560, 19761367, 21856096, 9571233, 24637014, 26501782, 15618686, 17269890, 19947806, 21753138, 16462814, 9429236, 18544910, 37786472, 37712488, 37705856, 37693472, 37454203, 37306344, 37182677, 37077812, 36971782, 36622148, 36562936, 36375279, 36232322, 35961094, 35928262, 35868608, 35852584, 35832304, 35768074, 35751408, 35694414, 35678468, 35588943, 35509409, 35349098, 35135095, 35134861, 35017103, 34888351, 34882770, 34518943, 34510815, 34375564, 34369424, 34188520, 34157153, 34113149, 33831395, 33815485, 33688304, 33548864, 33476758, 33399479, 33392048, 33165168, 33138342, 33135175, 33094670, 33032843, 32909316]	1.0431787835668451	0.0	0.0127632783882783	17472	Isoniazid	36691282
