a_count	a_term	ab_count	ab_pmid_intersection	ab_pred_score	ab_pvalue	ab_sort_ratio	ac_count	ac_pmid_intersection	ac_pred_score	ac_pvalue	ac_sort_ratio	b_count	b_term	bc_count	bc_pmid_intersection	bc_pred_score	bc_pvalue	bc_sort_ratio	c_count	c_term	total_count
339882	Breast cancer	1337	[24185510, 24185512, 25013076, 14758095, 19219042, 24055055, 27269946, 24398047, 26560360, 23636943, 26122181, 15172987, 23001124, 27532364, 17417639, 14633683, 23374354, 29718092, 22949852, 31118521, 23172872, 28027327, 17158753, 21263130, 23035882, 25877889, 20697068, 26455641, 30206110, 29497091, 26196250, 27174596, 27986707, 18221536, 18000219, 28882552, 26926684, 25296969, 17761946, 17329190, 26836308, 22508765, 23536562, 27334837, 26500237, 25979954, 26261103, 22383897, 28643774, 27020862, 38236307, 38231165, 38215156, 38211404, 38182687, 38175348, 38174426, 38169749, 38166684, 38160230, 38149857, 38144096, 38137385, 38137332, 38114755, 38106140, 38103327, 38103078, 38102750, 38085049, 38084900, 38079644, 38072514, 38072513, 38052873, 38050961, 38039056, 38036546, 38003387, 38001722, 37982575, 37969199, 37968696, 37965470, 37964781, 37958343, 37957900, 37929724, 37924026, 37921755, 37894401, 37889120, 37888769, 37881785, 37875670, 37871699, 37864956, 37815186, 37800656, 37790296]	2.0	0.0	0.3048335613315093	3804	[12117397, 12824205, 11959894, 7753136, 3458212, 15539556, 1000504, 15181027, 8405201, 12928347, 11139588, 24084921, 24185510, 12959972, 9699867, 14623515, 8078914, 8405212, 9647865, 2546079, 8790407, 7707406, 8074062, 9524123, 7388945, 14729654, 7658481, 221871, 1570330, 8119245, 7053859, 3607768, 3986816, 12700178, 11929836, 3967234, 16609086, 12858169, 8636351, 15601642, 21467283, 9099745, 8028614, 20959578, 2174437, 404132, 3289739, 20299480, 14576841, 11345900, 38203358, 38197401, 38175348, 38101487, 37992135, 37947791, 37944439, 37887304, 37886482, 37861041, 37835383, 37809638, 37759471, 37716620, 37576184, 37575061, 37458145, 37449720, 37439680, 37435447, 37395104, 37373074, 37341612, 37340682, 37323911, 37318030, 37312163, 37286847, 37254150, 37246823, 37189786, 37188267, 37176599, 37152665, 37133685, 37128841, 37111307, 37076125, 37068508, 36993590, 36989252, 36985725, 36972361, 36951262, 36941680, 36937987, 36926118, 36905266, 36858780, 36835533]	1.474459530482667	0.0	0.1316399626258781	4386	ESR1	240	[24185510, 15213208, 28539434, 25699240, 17589598, 25339659, 20926801, 18200028, 16179580, 16484614, 21441425, 16033996, 23841731, 10713392, 23019147, 21875644, 17540666, 21774811, 26684252, 28490809, 28398516, 19776291, 26811448, 20554652, 18096665, 20955710, 29568816, 22068927, 19438492, 26032098, 24506075, 16582410, 18635653, 29438493, 27004961, 15944240, 24740602, 24692005, 21182832, 23917948, 18596125, 16919388, 23620786, 19605792, 20383761, 20126844, 20304699, 18714561, 16159931, 15161628, 38175348, 37835474, 37516793, 37467695, 37159918, 37129835, 36948113, 36931579, 36769338, 36577884, 36385124, 36360307, 36286969, 36279747, 36198774, 35714971, 35676404, 35244608, 35177987, 35143075, 35134944, 34866263, 34842136, 34837781, 34575683, 34538723, 34444432, 34407144, 34321782, 34119408, 33508524, 33498407, 33488853, 33456551, 33441255, 33339644, 33301860, 33189416, 33176961, 33092894, 33088967, 32933467, 32790680, 32576280, 32408268, 32152632, 32150843, 31971970, 31936899, 31887561]	1.0280343208748155	0.0	0.0083053604180364	28897	estrogens	36691282
