a_count	a_term	ab_count	ab_pmid_intersection	ab_pred_score	ab_pvalue	ab_sort_ratio	ac_count	ac_pmid_intersection	ac_pred_score	ac_pvalue	ac_sort_ratio	b_count	b_term	bc_count	bc_pmid_intersection	bc_pred_score	bc_pvalue	bc_sort_ratio	c_count	c_term	total_count
50829	pancreatic cancer	432	[25889214, 25956062, 7721737, 3966964, 7840313, 1866474, 2226098, 27785603, 10931047, 8928909, 8304551, 11830556, 22020907, 24884523, 23215050, 17997137, 892342, 22301921, 12429993, 24175834, 30537731, 28893319, 9041258, 10436805, 29500870, 2344806, 2833367, 9807701, 21468555, 24438216, 29093615, 2838842, 24177032, 29081818, 8338163, 1553366, 28617552, 1458479, 25384499, 17934729, 26929740, 24624456, 29215734, 23170143, 28685847, 10719845, 26929735, 28602977, 15017660, 30046371, 38114117, 38110764, 38058074, 37974070, 37962862, 37936074, 37904102, 37848695, 37818134, 37787036, 37772564, 37759772, 37704682, 37642304, 37605223, 37562091, 37553012, 37488774, 37486443, 37460341, 37370795, 37345148, 37318258, 37251940, 37248584, 37243239, 37183367, 37138671, 37081969, 37078934, 37076992, 37041422, 37018533, 36991449, 36951525, 36871796, 36848930, 36831430, 36819133, 36797317, 36789695, 36735705, 36735162, 36709120, 36644576, 36636058, 36636053, 36636045, 36614194, 36595346]	0.8855854170439036	2.918452507733155e-271	0.014183000098493057	5	[19860666, 20024066, 27349387, 24297612, 31036756]	0.09248323104724748	1.5987115002891753e-05	0.0228310502283105	30459	CCK	9	[27894350, 27601167, 30268354, 28446294, 32677544, 35933378, 34659557, 37724700, 27126942]	0.17933863126156468	4.321876654164107e-13	0.0410958904109589	219	gant61	36691282
