Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
1994	cervical cancer	5411	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	23554	169	[6129466, 4345508, 2289300, 7923150, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 1663652, 4352374, 56227, 766960, 4040497, 8452120, 8380103, 165303, 6254649, 8370621, 1387601, 6282116, 7721512, 192436, 8110531, 175946, 214407, 1330912, 7263972, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 6249764, 195975, 3007372, 1321874, 231583, 223438, 192072, 1617120, 7939848, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 2550096, 1336207, 3017635, 7919060, 3017867, 7219207, 710808, 6399280, 6277023, 6099637, 6100718, 174969, 7834712, 3002511, 1053388, 230645, 8347493, 2837373, 2554855, 220150, 6271502, 1311285, 2831934, 224356, 8400053, 190133, 6299862, 101081, 2849592, 6086470]	0.43028818292709686	6.841606606649452e-132	0.0071750021227816934	11017996
1994	cervical cancer	5411	hpv|human papillomavirus	4838	513	[6304740, 2983228, 6329740, 1648218, 1334560, 3014503, 8106758, 2167986, 1330933, 2547512, 3039146, 1349102, 8133532, 1649312, 8162070, 2462058, 2227552, 8386137, 2542020, 2541336, 2553991, 1330934, 1651408, 2541388, 2882129, 6282442, 1311142, 7508337, 2841858, 2831924, 2538174, 8286192, 3033296, 1311062, 2997616, 2821369, 2289300, 3539967, 1319412, 1309459, 3009902, 1712110, 2549723, 2831120, 3004214, 2869301, 1681267, 2555442, 2837431, 8137827, 1312268, 2542439, 2836460, 1645699, 1328489, 8387914, 8388491, 3008153, 3010725, 3039733, 8390671, 2168964, 1847520, 7927871, 2154865, 1646568, 6318956, 2549190, 2561870, 3022864, 8162357, 1329500, 2160903, 2536006, 8151752, 7678696, 2556164, 1315836, 1318265, 2545036, 8027368, 1656460, 2826665, 8393371, 2539898, 2536815, 2153245, 1655658, 1377602, 2556252, 3007370, 2714885, 8314322, 8119769, 8220085, 2833450, 8181853, 8174138, 2351522, 7506573]	1.3767782679955713	0.0	0.10603555188094253	11017996
1995	cervical cancer	5914	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	24778	176	[6129466, 4345508, 2289300, 7923150, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 1663652, 4352374, 56227, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 7558453, 6254649, 8370621, 7829255, 1387601, 6282116, 7721512, 192436, 8110531, 175946, 214407, 1330912, 7263972, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 6249764, 8585888, 195975, 3007372, 8570805, 1321874, 231583, 223438, 192072, 1617120, 7939848, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 2550096, 1336207, 3017635, 7919060, 3017867, 7219207, 710808, 6399280, 6277023, 6099637, 6100718, 174969, 7834712, 3002511, 1053388, 230645, 8347493, 2837373, 2554855, 220150, 6271502, 1311285, 2831934]	0.43351289043699665	5.187074733194548e-133	0.0071030753087416255	11466639
1995	cervical cancer	5914	hpv|human papillomavirus	5602	635	[7791229, 6304740, 2983228, 6329740, 1648218, 1334560, 3014503, 7658497, 8106758, 2167986, 1330933, 2547512, 7892889, 3039146, 1349102, 8133532, 1649312, 8162070, 7791438, 8634980, 2462058, 2227552, 8386137, 2542020, 2541336, 2553991, 1330934, 1651408, 2541388, 2882129, 6282442, 1311142, 7508337, 2841858, 2831924, 2538174, 8286192, 3033296, 7494284, 1311062, 2997616, 2821369, 2289300, 3539967, 1319412, 1309459, 3009902, 1712110, 2549723, 7585096, 7898934, 2831120, 3004214, 2869301, 1681267, 7640226, 2555442, 2837431, 8137827, 1312268, 2542439, 2836460, 1645699, 1328489, 7708734, 8387914, 8388491, 3008153, 3010725, 3039733, 8390671, 2168964, 7543772, 7775945, 1847520, 7927871, 2154865, 1646568, 6318956, 2549190, 2561870, 3022864, 8162357, 1329500, 2160903, 2536006, 8151752, 7678696, 2556164, 1315836, 1318265, 7797910, 2545036, 8027368, 1656460, 2826665, 8393371, 7751355, 2539898, 2536815]	1.4044035951418425	0.0	0.11335237415208854	11466639
1996	cervical cancer	6450	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	26112	185	[6129466, 4345508, 2289300, 7923150, 8683637, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 4352374, 56227, 8686697, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 7558453, 6254649, 8370621, 7829255, 1387601, 6282116, 7721512, 192436, 8110531, 175946, 214407, 1330912, 7263972, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 6249764, 8585888, 195975, 3007372, 8570805, 1321874, 231583, 223438, 192072, 1617120, 7939848, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 8920709, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 2550096, 1336207, 3017635, 7919060, 3017867, 7219207, 710808, 6399280, 6277023, 6099637, 6100718, 174969, 7834712, 3002511, 1053388, 230645, 8347493]	0.4430939382848565	3.9841108383757275e-136	0.007084865196078431	11955932
1996	cervical cancer	6450	hpv|human papillomavirus	6335	761	[7791229, 6304740, 2983228, 6329740, 1648218, 1334560, 3014503, 7658497, 8106758, 2167986, 1330933, 8684105, 2547512, 7892889, 3039146, 1349102, 8133532, 1649312, 8633069, 8162070, 7791438, 8634980, 2462058, 2227552, 8386137, 2542020, 2541336, 2553991, 1330934, 1651408, 2541388, 2882129, 6282442, 1311142, 7508337, 2841858, 2831924, 2538174, 8286192, 3033296, 7494284, 1311062, 2997616, 8598310, 2821369, 2289300, 3539967, 1319412, 1309459, 3009902, 8980181, 1712110, 2549723, 7585096, 7898934, 2831120, 3004214, 2869301, 1681267, 7640226, 8683637, 2555442, 8827013, 2837431, 8137827, 1312268, 2542439, 2836460, 1645699, 1328489, 7708734, 8532267, 8387914, 8388491, 3008153, 8752165, 3010725, 3039733, 8390671, 2168964, 7543772, 7775945, 1847520, 7927871, 2154865, 1646568, 6318956, 2549190, 2561870, 8627792, 3022864, 8162357, 1329500, 2160903, 8827359, 2536006, 8151752, 7678696, 2556164, 1315836]	1.4301830870137364	0.0	0.12012628255722178	11955932
1997	cervical cancer	6976	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	27472	187	[6129466, 4345508, 2289300, 7923150, 8683637, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 4352374, 56227, 8686697, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 7558453, 6254649, 8370621, 7829255, 1387601, 6282116, 7721512, 9399651, 192436, 8110531, 175946, 214407, 1330912, 7263972, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 6249764, 8585888, 195975, 3007372, 8570805, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 8920709, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 2550096, 1336207, 3017635, 7919060, 3017867, 7219207, 710808, 6399280, 6277023, 6099637, 6100718, 174969, 7834712, 3002511, 1053388]	0.4276859597255381	1.8760061287258728e-131	0.006806930693069307	12416462
1997	cervical cancer	6976	hpv|human papillomavirus	7045	887	[7791229, 6304740, 2983228, 6329740, 1648218, 1334560, 3014503, 7658497, 8106758, 2167986, 1330933, 8684105, 9358128, 2547512, 7892889, 9163434, 3039146, 9032384, 1349102, 8133532, 1649312, 8633069, 8162070, 7791438, 8634980, 2462058, 2227552, 8386137, 2542020, 2541336, 2553991, 1330934, 1651408, 2541388, 2882129, 6282442, 1311142, 7508337, 2841858, 2831924, 2538174, 8286192, 3033296, 7494284, 9182978, 1311062, 2997616, 8598310, 2821369, 2289300, 3539967, 1319412, 1309459, 3009902, 9230206, 8980181, 1712110, 2549723, 7585096, 7898934, 9196253, 2831120, 3004214, 2869301, 1681267, 7640226, 8683637, 2555442, 8827013, 2837431, 8137827, 1312268, 2542439, 2836460, 1645699, 1328489, 7708734, 8532267, 9354423, 8387914, 8388491, 9180057, 3008153, 9234794, 8752165, 3010725, 9332762, 3039733, 8390671, 2168964, 7543772, 7775945, 9033647, 1847520, 7927871, 2154865, 1646568, 9374493, 6318956, 9155707]	1.4523321430200926	0.0	0.12590489709013486	12416462
1998	cervical cancer	7543	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	28923	191	[6129466, 4345508, 2289300, 7923150, 8683637, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 4352374, 56227, 8686697, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 7558453, 6254649, 8370621, 9634321, 7829255, 1387601, 6282116, 7721512, 9399651, 192436, 8110531, 175946, 214407, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 6249764, 8585888, 195975, 3007372, 8570805, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 8920709, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 2550096, 1336207, 3017635, 7919060, 3017867, 9812227, 7219207, 710808, 6399280, 6277023, 6099637, 6100718, 174969]	0.4195610360264344	4.7367985184741047e-129	0.0066037409673961895	12939925
1998	cervical cancer	7543	hpv|human papillomavirus	7775	993	[7791229, 6304740, 9459645, 2983228, 6329740, 1648218, 1334560, 3014503, 7658497, 8106758, 2167986, 1330933, 8684105, 9358128, 2547512, 7892889, 9466522, 9163434, 3039146, 9032384, 9495340, 1349102, 8133532, 1649312, 9543448, 8633069, 8162070, 7791438, 8634980, 2462058, 2227552, 9466653, 8386137, 2542020, 2541336, 2553991, 1330934, 1651408, 2541388, 2882129, 6282442, 1311142, 7508337, 2841858, 2831924, 2538174, 8286192, 3033296, 7494284, 9182978, 1311062, 2997616, 8598310, 2821369, 9525432, 9742979, 2289300, 3539967, 1319412, 1309459, 3009902, 9230206, 8980181, 1712110, 2549723, 7585096, 7898934, 9428783, 9196253, 2831120, 3004214, 2869301, 1681267, 7640226, 8683637, 9748126, 2555442, 8827013, 2837431, 8137827, 1312268, 2542439, 2836460, 1645699, 1328489, 9428782, 7708734, 9485027, 8532267, 9354423, 8387914, 8388491, 9180057, 3008153, 9234794, 8752165, 3010725, 9332762, 3039733, 8390671]	1.4593081444025353	0.0	0.12771704180064308	12939925
1999	cervical cancer	8184	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	30311	194	[6129466, 4345508, 2289300, 7923150, 8683637, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 4352374, 56227, 8686697, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 7558453, 6254649, 8370621, 9634321, 7829255, 1387601, 6282116, 7721512, 9399651, 192436, 8110531, 175946, 214407, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 6249764, 8585888, 195975, 3007372, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 8920709, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 2550096, 1336207, 3017635, 7919060, 3017867, 9812227, 7219207, 710808, 6399280, 6277023, 6099637, 6100718]	0.4068887432028686	3.518235852868054e-125	0.006400316716703507	13431541
1999	cervical cancer	8184	hpv|human papillomavirus	8552	1142	[10451482, 7791229, 6304740, 9459645, 2983228, 6329740, 1648218, 1334560, 3014503, 7658497, 8106758, 10406360, 2167986, 1330933, 10515798, 8684105, 9358128, 10558980, 2547512, 10572150, 7892889, 9466522, 9163434, 3039146, 9032384, 9495340, 1349102, 8133532, 1649312, 9543448, 10626803, 8633069, 8162070, 7791438, 8634980, 2462058, 2227552, 9466653, 8386137, 10400710, 2542020, 2541336, 2553991, 1330934, 1651408, 10507785, 2541388, 2882129, 10100709, 6282442, 1311142, 7508337, 2841858, 2831924, 10359548, 2538174, 8286192, 3033296, 7494284, 9182978, 1311062, 9973228, 10074522, 2997616, 8598310, 2821369, 9525432, 9742979, 2289300, 3539967, 10364340, 1319412, 1309459, 3009902, 9230206, 10438818, 8980181, 1712110, 2549723, 7585096, 7898934, 9428783, 10088620, 9196253, 2831120, 3004214, 2869301, 1681267, 7640226, 8683637, 9748126, 2555442, 8827013, 10364287, 2837431, 8137827, 1312268, 2542439, 2836460, 1645699]	1.4818071534163577	0.0	0.13353601496725911	13431541
2000	cervical cancer	8920	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	31870	205	[6129466, 4345508, 10950365, 2289300, 7923150, 8683637, 10752657, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 4352374, 11016150, 56227, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 6282116, 7721512, 9399651, 192436, 8110531, 175946, 214407, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 10703354, 6249764, 8585888, 195975, 3007372, 10760822, 10650799, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 11533818, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 8920709, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 10697545, 2550096, 1336207]	0.4183361210970917	7.653510134746384e-129	0.006432381550047066	13983238
2000	cervical cancer	8920	hpv|human papillomavirus	9432	1365	[10451482, 7791229, 6304740, 9459645, 2983228, 6329740, 10793105, 1648218, 1334560, 3014503, 7658497, 8106758, 10406360, 2167986, 1330933, 10515798, 8684105, 10632285, 11091143, 9358128, 10558980, 2547512, 10572150, 10700419, 7892889, 9466522, 9163434, 10697063, 3039146, 9032384, 9495340, 10632284, 1349102, 8133532, 11070078, 1649312, 10905528, 9543448, 10881891, 10626803, 8633069, 8162070, 7791438, 8634980, 2462058, 2227552, 9466653, 8386137, 10400710, 10861478, 2542020, 10702232, 11086127, 2541336, 1330934, 2553991, 1651408, 10507785, 2541388, 2882129, 10100709, 6282442, 1311142, 7508337, 2831924, 2841858, 10359548, 2538174, 11006761, 8286192, 10755410, 3033296, 7494284, 9182978, 1311062, 9973228, 10950365, 10585579, 10074522, 2997616, 2821369, 8598310, 9525432, 9742979, 2289300, 3539967, 10364340, 1319412, 3009902, 1309459, 9230206, 8980181, 10438818, 1712110, 2549723, 11030150, 7585096, 10814677, 7898934, 9428783]	1.525477826192482	0.0	0.14472010178117048	13983238
2001	cervical cancer	9624	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	33348	208	[6129466, 4345508, 10950365, 2289300, 7923150, 8683637, 10752657, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 4352374, 11016150, 56227, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 8380103, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 6282116, 7721512, 9399651, 192436, 8110531, 175946, 214407, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 2083290, 176392, 3841750, 168937, 10703354, 6249764, 8585888, 195975, 3007372, 10760822, 10650799, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 11533818, 61533, 6286474, 8389810, 190174, 4338534, 200570, 6250079, 8920709, 192689, 6300393, 6941038, 3005489, 8034488, 7237368, 7700264, 10697545]	0.405854831993019	5.036294530991981e-125	0.006237255607532685	14520778
2001	cervical cancer	9624	hpv|human papillomavirus	10307	1584	[10451482, 7791229, 6304740, 9459645, 2983228, 6329740, 10793105, 1648218, 1334560, 11291057, 3014503, 11277828, 7658497, 8106758, 10406360, 2167986, 1330933, 10515798, 8684105, 10632285, 11091143, 9358128, 10558980, 11754676, 2547512, 10572150, 10700419, 7892889, 9466522, 9163434, 10697063, 3039146, 9032384, 9495340, 10632284, 1349102, 8133532, 11070078, 1649312, 10905528, 9543448, 10881891, 10626803, 8633069, 11287578, 8162070, 7791438, 11150108, 8634980, 11606114, 11314432, 2462058, 2227552, 9466653, 8386137, 11427139, 11169968, 10400710, 10861478, 2542020, 10702232, 11714814, 11086127, 2541336, 11535707, 1330934, 2553991, 1651408, 10507785, 2541388, 2882129, 10100709, 11087198, 6282442, 1311142, 7508337, 2831924, 2841858, 10359548, 2538174, 11006761, 8286192, 10755410, 3033296, 7494284, 9182978, 1311062, 9973228, 10950365, 10585579, 10074522, 2997616, 2821369, 8598310, 11588127, 9525432, 9742979, 2289300, 3539967, 10364340]	1.5608854765493378	0.0	0.1536819637139808	14520778
2002	cervical cancer	10414	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	34877	216	[6129466, 12419786, 4345508, 10950365, 2289300, 7923150, 8683637, 10752657, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 6282116, 7721512, 9399651, 192436, 8110531, 175946, 214407, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 176392, 3841750, 168937, 10703354, 6249764, 8585888, 195975, 3007372, 10760822, 10650799, 12020624, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 11533818, 61533, 6286474, 8389810, 190174, 12376970, 4338534, 200570, 6250079, 8920709, 192689]	0.40800758072874826	9.091466750237495e-126	0.006193193221894085	15096257
2002	cervical cancer	10414	hpv|human papillomavirus	11175	1822	[10451482, 12044010, 7791229, 11919208, 6304740, 9459645, 2983228, 12444178, 6329740, 11966387, 10793105, 1648218, 1334560, 11291057, 3014503, 11277828, 7658497, 8106758, 10406360, 2167986, 1330933, 11880393, 11948269, 10515798, 8684105, 10632285, 11091143, 9358128, 10558980, 11754676, 2547512, 10572150, 11943255, 10700419, 7892889, 9466522, 9163434, 10697063, 3039146, 9032384, 9495340, 10632284, 11943256, 1349102, 8133532, 12077264, 12409715, 11070078, 1649312, 10905528, 9543448, 10881891, 11880410, 10626803, 8633069, 11287578, 8162070, 7791438, 11902586, 11150108, 8634980, 11606114, 11314432, 2462058, 2227552, 12441259, 9466653, 8386137, 12419786, 11427139, 12445662, 11169968, 10400710, 10861478, 2542020, 10702232, 11714814, 11086127, 2541336, 11535707, 12438912, 1330934, 2553991, 1651408, 10507785, 2541388, 12208848, 2882129, 10100709, 11087198, 6282442, 1311142, 11988058, 7508337, 2831924, 2841858, 10359548, 2538174, 12177803, 11006761]	1.5982708781621515	0.0	0.16304250559284117	15096257
2003	cervical cancer	11309	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	36453	223	[6129466, 12419786, 4345508, 10950365, 2289300, 7923150, 8683637, 10752657, 12696004, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 12548206, 6282116, 7721512, 9399651, 192436, 8110531, 12838087, 175946, 214407, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 176392, 3841750, 168937, 10703354, 6249764, 8585888, 195975, 3007372, 10760822, 10650799, 12020624, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 11533818, 12850760, 61533, 6286474, 8389810, 190174, 12376970, 4338534]	0.40566087691977604	4.3041820386702023e-125	0.0061174663265026194	15725045
2003	cervical cancer	11309	hpv|human papillomavirus	12236	2124	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 2983228, 12444178, 6329740, 12556961, 11966387, 10793105, 14652239, 1648218, 1334560, 11291057, 3014503, 12525422, 12842378, 11277828, 7658497, 8106758, 12838308, 12807939, 10406360, 2167986, 1330933, 11880393, 11948269, 10515798, 8684105, 10632285, 11091143, 9358128, 10558980, 11754676, 2547512, 10572150, 11943255, 10700419, 7892889, 9466522, 9163434, 10697063, 3039146, 9032384, 9495340, 10632284, 11943256, 1349102, 8133532, 12077264, 12409715, 11070078, 12845680, 12509400, 1649312, 10905528, 12807941, 9543448, 10881891, 11880410, 10626803, 8633069, 12807940, 11287578, 8162070, 7791438, 11902586, 11150108, 8634980, 11606114, 12915431, 11314432, 2462058, 2227552, 12441259, 12686037, 9466653, 8386137, 12419786, 11427139, 12445662, 14682438, 11169968, 12502868, 10400710, 10861478, 2542020, 10702232, 11714814, 11086127, 2541336, 11535707, 12438912, 12533280, 1330934, 2553991, 1651408]	1.640885505993276	0.0	0.17358613926119648	15725045
2004	cervical cancer	12277	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	37969	229	[6129466, 12419786, 4345508, 10950365, 2289300, 7923150, 15221973, 8683637, 14760378, 10752657, 12696004, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 176392, 3841750, 168937, 10703354, 6249764, 14709162, 8585888, 195975, 3007372, 10760822, 10650799, 12020624, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 11533818, 12850760, 61533]	0.40023503662408594	1.9599341991021924e-123	0.006031236008322579	16370140
2004	cervical cancer	12277	hpv|human papillomavirus	13191	2387	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 2983228, 12444178, 6329740, 15541448, 12556961, 11966387, 10793105, 14652239, 1648218, 1334560, 11291057, 15197783, 3014503, 12525422, 12842378, 11277828, 7658497, 8106758, 15241823, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 8684105, 10632285, 11091143, 9358128, 10558980, 11754676, 2547512, 15100338, 10572150, 11943255, 10700419, 7892889, 9466522, 9163434, 14754700, 10697063, 3039146, 9032384, 9495340, 10632284, 11943256, 1349102, 8133532, 12077264, 12409715, 11070078, 12845680, 12509400, 1649312, 10905528, 12807941, 9543448, 10881891, 11880410, 10626803, 8633069, 12807940, 11287578, 8162070, 15550200, 7791438, 11902586, 15466212, 14704767, 11150108, 8634980, 11606114, 12915431, 11314432, 2462058, 2227552, 12441259, 12686037, 9466653, 8386137, 12419786, 11427139, 12445662, 14682438, 11169968, 12502868, 10400710, 10861478, 2542020, 10702232]	1.6709995729408311	0.0	0.18095671291031765	16370140
2005	cervical cancer	13298	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	39501	234	[6129466, 12419786, 4345508, 10950365, 2289300, 7923150, 15221973, 8683637, 14760378, 10752657, 12696004, 8827359, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 176392, 3841750, 16614679, 168937, 10703354, 6249764, 14709162, 8585888, 195975, 3007372, 10760822, 10650799, 12020624, 8570805, 17035763, 1321874, 231583, 223438, 192072, 1617120, 7939848, 9461040, 11533818]	0.3918110650077803	7.869472967593616e-121	0.005923900660742766	17025946
2005	cervical cancer	13298	hpv|human papillomavirus	14358	2747	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 15734974, 2983228, 12444178, 6329740, 15541448, 15863374, 12556961, 11966387, 10793105, 14652239, 1648218, 1334560, 11291057, 16030305, 15197783, 3014503, 12525422, 12842378, 11277828, 7658497, 8106758, 15241823, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 8684105, 10632285, 11091143, 16291985, 9358128, 10558980, 11754676, 2547512, 16099939, 15894666, 15100338, 10572150, 11943255, 10700419, 7892889, 9466522, 9163434, 14754700, 15840880, 10697063, 3039146, 9032384, 9495340, 10632284, 11943256, 1349102, 8133532, 12077264, 12409715, 11070078, 12845680, 12509400, 1649312, 10905528, 12807941, 9543448, 10881891, 11880410, 10626803, 8633069, 12807940, 11287578, 8162070, 15550200, 7791438, 11902586, 15466212, 14704767, 11150108, 8634980, 11606114, 12915431, 11314432, 2462058, 2227552, 12441259, 12686037, 9466653, 8386137, 12419786, 11427139]	1.7138105567900503	0.0	0.1913219111296838	17025946
