Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
1995	peptic ulcer	12762	psychological&stress	3641	13	[6378441, 3770362, 8648050, 1506508, 1888833, 7388642, 3091469, 1557923, 1421562, 1459517, 13538220, 8260734, 13009503]	0.022907485928735035	0.0003050586961651271	0.0035704476792090085	11466639
1996	peptic ulcer	13196	bacteria&infection	10132	37	[2019355, 2181029, 7886456, 3297911, 8757808, 8500909, 1563786, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 2072787, 1519673, 9398886, 8404959, 1759135, 8722397, 4073078, 24394463, 3813480, 7754615, 1949918, 1983419, 8235170, 9386268, 3310428, 2734863, 2489238, 7877428, 8851668, 8520021, 8283621, 8823786, 2094841]	0.04039080566066689	8.431684910814611e-10	0.003651796288985393	11955932
1996	peptic ulcer	13196	psychological&stress	4005	14	[6378441, 3770362, 8984017, 8648050, 1506508, 1888833, 7388642, 3091469, 1557923, 1421562, 1459517, 13538220, 8260734, 13009503]	0.0231714145558612	0.00020778523750266352	0.003495630461922597	11955932
1997	peptic ulcer	13616	bacteria&infection	10908	43	[2019355, 2181029, 7886456, 3297911, 9234778, 9146793, 8757808, 8500909, 1563786, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 9175205, 2072787, 8995943, 1519673, 9398886, 9479642, 9431900, 8404959, 1759135, 8722397, 4073078, 24394463, 3813480, 7754615, 1949918, 1983419, 8235170, 9386268, 3310428, 2734863, 2489238, 7877428, 8851668, 8520021, 8283621, 8823786, 2094841]	0.04896823072199751	2.9631798340546657e-12	0.003942060872753942	12416462
1997	peptic ulcer	13616	psychological&stress	4406	15	[6378441, 3770362, 8984017, 8648050, 1506508, 1888833, 7388642, 3091469, 1557923, 1421562, 1459517, 13538220, 9479996, 8260734, 13009503]	0.023252490423586528	0.00015562697254568278	0.003404448479346346	12416462
1998	peptic ulcer	14132	bacteria&infection	11755	52	[2019355, 2181029, 7886456, 3297911, 9234778, 9146793, 8757808, 8500909, 1563786, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 9632154, 9175205, 2072787, 9840297, 8995943, 9647021, 1519673, 9701012, 9398886, 9479642, 9431900, 8404959, 1759135, 9529633, 9606905, 8722397, 4073078, 24394463, 3813480, 7754615, 1949918, 9629313, 1983419, 8235170, 9878336, 10099067, 9386268, 3310428, 2734863, 2094841, 2489238, 7877428, 8851668, 8520021, 8283621, 8823786]	0.0637318497836338	1.6911556997042216e-16	0.0044236495108464485	12939925
1998	peptic ulcer	14132	psychological&stress	4827	16	[6378441, 3770362, 8984017, 8648050, 1506508, 9492856, 1888833, 7388642, 3091469, 1557923, 1421562, 1459517, 13538220, 9479996, 8260734, 13009503]	0.023261527842057074	0.00012341879371332914	0.0033146882121400456	12939925
1999	peptic ulcer	14569	bacteria&infection	12684	63	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 9146793, 10682319, 10571799, 10415051, 8757808, 8500909, 1563786, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 9632154, 9175205, 9952231, 2072787, 9840297, 8995943, 9647021, 1519673, 9701012, 9398886, 9479642, 9431900, 8404959, 1759135, 9529633, 9606905, 10680084, 8722397, 4073078, 10520728, 24394463, 3813480, 7754615, 1949918, 9629313, 1983419, 8235170, 9878336, 12207204, 10367480, 10099067, 9386268, 3310428, 2734863, 10410512, 2094841, 2489238, 7877428, 10365510, 8851668, 8520021, 8283621, 8823786]	0.08334762825299517	3.0540955503854086e-22	0.004966887417218543	13431541
1999	peptic ulcer	14569	psychological&stress	5308	18	[6378441, 3770362, 8984017, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 3091469, 1557923, 1421562, 1459517, 10347604, 13538220, 9479996, 8260734, 13009503]	0.025280433756942753	3.330621563907263e-05	0.003391107761868877	13431541
2000	peptic ulcer	15019	bacteria&infection	13767	71	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 9146793, 10770809, 10682319, 10571799, 10415051, 8757808, 8500909, 1563786, 10998171, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 10780581, 9038568, 9632154, 9175205, 9952231, 2072787, 9840297, 8995943, 9647021, 1519673, 9701012, 9398886, 9479642, 9431900, 8404959, 1759135, 9529633, 9606905, 10680084, 8722397, 4073078, 10994036, 10520728, 24394463, 10778805, 3813480, 7754615, 1949918, 11045091, 9629313, 1983419, 8235170, 9878336, 12207204, 10367480, 10099067, 9386268, 3310428, 2734863, 10410512, 2094841, 2489238, 7877428, 10365510, 8851668, 8520021, 8283621, 8823786, 11019635, 11143286]	0.09566409927056048	5.180940905781496e-26	0.005157260114767197	13983238
